biomarkerID,biomarkerName,biomarkerType,curated_disease_name,biomarkerUsage,sample,curated_breed_name,sex,age,weight,cellLine,organism,gene,traitAssociation,roc,km,cox,conclusion,pmid
12935,cfa-miR-491,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12936,cfa-miR-495,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12937,cfa-miR-496,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12938,cfa-miR-504,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12939,cfa-miR-514,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12940,cfa-miR-545,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12941,cfa-miR-551a,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12942,cfa-miR-568,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12943,cfa-miR-578,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12944,cfa-miR-592,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
1882,cfDNA,other,pyometritis,therapeutic,90 of which had pyometra and 26 of which were healthy controls,"Maltese,Shih Tzu(Chrysanthemum Dog),Yorkshire Terrier,Miniature Poodle,Miniature Schnauzer,Pomeranian,Miniature Pinscher,Dachshund,French Bulldog,Korean Jindo,Chow Chow,Cocker Spaniel,Golden Retriever,English Pointer,Japanese Shiba Inu",female,1-15years,,,9615,,,AUC:0.959,,,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery",34602731
12945,cfa-miR-708,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12946,cfa-miR-759,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12947,cfa-miR-761,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12948,cfa-miR-764,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12949,cfa-miR-802,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12950,cfa-miR-872,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
12951,cfa-miR-99b,miRNA,"mitral valve prolapse, myxomatous 3",monitoring,,"English Beagle,Labrador Retriever,Gordon Setter,American Pit Bull Terrier,German Short-Haired  Pointer,Shih Tzu(Chrysanthemum Dog),Maltese,Cavalier King Charles Spaniel,Papillon(Continental Toy Spaniel),Chihuahua",both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",,9615,,,,,,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age.",28804599
