biomarkerID,biomarkerName,biomarkerType,curated_disease_name,curated_breed_name,sex,age,weight,organism,conclusion
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Cavalier King Charles Spaniel,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Papillon(Continental Toy Spaniel),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12929,cfa-miR-382,miRNA,"mitral valve prolapse, myxomatous 3",Chihuahua,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Cavalier King Charles Spaniel,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Papillon(Continental Toy Spaniel),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12930,cfa-miR-384,miRNA,"mitral valve prolapse, myxomatous 3",Chihuahua,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12931,cfa-miR-421,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12931,cfa-miR-421,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
